Unnamed: 0,ref,inst,frag,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,text,line,word,annotation
2337,P514161.3.1,kunuk[seal]N,{⸢na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{⸢NA₄⸣}⸢KIŠIB⸣,"['damaged', 'damaged']",0.5,kunuk,kunukku,seal,P514161,3,1,seal identification
2338,P514161.3.2,u,{m⸣}[...],,u,"['𒁹', 'x']",𒁹x,{⸢m⸣}[x],"['damaged', 'missing']",0.75,,,,P514161,3,2,seal identification
2339,P514161.4.1,kunuk[seal]N,{na₄}KIŠIB,,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{NA₄}KIŠIB,"['complete', 'complete']",0.0,kunuk,kunukku,seal,P514161,4,1,seal identification
2340,P514161.4.2,Kiṣir-x[1]PN,{m}ki-⸢ṣir⸣-[...],PN,PN,"['𒁹', '𒆠', '𒈲', 'x']",𒁹𒆠𒈲x,{m}ki-⸢ṣir⸣-[x],"['complete', 'complete', 'damaged', 'missing']",0.38,Kiṣir-x,Kiṣir-x,1,P514161,4,2,seal identification
