Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
26954,P335400.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,3,1,none
26955,P335400.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,3,2,none
26956,P335400.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,3,3,none
26957,P335400.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,3,4,none
26958,P335400.3.5,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,3,5,none
26959,P335400.3.6,PAB-MEŠ-šu₂-nu,ahhēšunu[brother]N,N,"['𒉽', '𒈨𒌍', '𒋙', '𒉡']",𒉽𒈨𒌍𒋙𒉡,PAB-MEŠ-šu₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,ahhēšunu,ahu,brother,,,P335400,3,6,penalties for litigation: contravention
26960,P335400.3.7,mam₂-ma-[nu-šu₂-nu],mammannušunu[relative]'N,XP,"['𒊩', '𒈠', '𒉡', '𒋙', '𒉡']",𒊩𒈠𒉡𒋙𒉡,mam₂-ma-[nu-šu₂-nu],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,mammannušunu,mammanu-,relative,,,P335400,3,7,penalties for litigation: contravention
26961,P335400.4.1,[ša,ša[that]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,that,,,P335400,4,1,penalties for litigation: contravention
26962,P335400.4.2,de-nu,dēnu[lawsuit]N,N,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335400,4,2,penalties for litigation: contravention
26963,P335400.4.3,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,dabābu,dabābu,litigation,,,P335400,4,3,penalties for litigation: contravention
26964,P335400.4.4,TA@v],issi[with]PRP,PRP,['𒋬'],𒋬,[TA@v],['missing'],1.0,issi,išti,with,,,P335400,4,4,penalties for litigation: contravention
26965,P335400.4.5,{1}DINGIR—⸢gab-be₂⸣-[e,Il-gabbe[1]PN$,PN,"['𒁹', '𒀭', '𒃮', '𒁉', '𒂊']",𒁹𒀭𒃮𒁉𒂊,{1}DINGIR-⸢gab-be₂⸣-[e],"['complete', 'complete', 'damaged', 'damaged', 'missing']",0.4,Il-gabbe,Il-gabbe,1,PN,,P335400,4,5,penalties for litigation: contravention
26966,P335400.4.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,4,6,none
26967,P335400.4.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,4,7,none
26968,P335400.4.8,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,4,8,none
26969,P335400.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,1,none
26970,P335400.5.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,2,none
26971,P335400.5.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,3,none
26972,P335400.5.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,4,none
26973,P335400.5.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,5,none
26974,P335400.5.6,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,6,none
26975,P335400.5.7,02,n,n,['𒈫'],𒈫,02,['complete'],0.0,,,,NUMBER,,P335400,5,7,penalties for litigation: penalty
26976,P335400.5.8,{anše}[KUR.RA-MEŠ,sissê[horse]N,N,"['𒀲', '𒆳', '𒊏', '𒈨𒌍']",𒀲𒆳𒊏𒈨𒌍,{ANŠE}[KUR].[RA-MEŠ],"['complete', 'missing', 'missing', 'missing']",0.75,sissê,sisû,horse,,,P335400,5,8,penalties for litigation: penalty
26977,P335400.5.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,9,none
26978,P335400.5.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,10,none
26979,P335400.5.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335400,5,11,none
