Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
3054,P527330.5.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527330,5,1,witness
3055,P527330.5.2,Šamši[1]PN,{⸢m⸣}{d}UTU-i,Šamši,Šamši,1,PN,"['𒁹', '𒀭', '𒌓', '𒄿']",𒁹𒀭𒌓𒄿,{⸢m⸣}{d}UTU-i,"['damaged', 'complete', 'complete', 'complete']",0.12,PN,,P527330,5,2,witness
3056,P527330.5.3,mār[son]N,⸢A⸣,mār,māru,son,N,['𒀀'],𒀀,⸢A⸣,['damaged'],0.5,,,P527330,5,3,witness
3057,P527330.5.4,x[1]PN,{[m}x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527330,5,4,witness
3058,P527330.6.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527330,6,1,witness
3059,P527330.6.2,+Addi[]PN$,{⸢m⸣}10-i,Addi,Addi,1,PN,"['𒁹', '𒌋', '𒄿']",𒁹𒌋𒄿,{⸢m⸣}10-i,"['damaged', 'complete', 'complete']",0.17,PN,,P527330,6,2,witness
3060,P527330.6.3,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527330,6,3,witness
3061,P527330.6.4,Mannu-ki-Arbail[1]PN,{m}man-nu-ki-arba-il₃],Mannu-ki-Arbail,Mannu-ki-Arbail,1,PN,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒇹', '𒀭']",𒁹𒌋𒌋𒉡𒆠𒇹𒀭,{[m]}[man-nu-ki-arba-il₃],"['missing', 'missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527330,6,4,witness
3062,P527330.7.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527330,7,1,witness
3063,P527330.7.2,+Issar-Eriba[]PN$,{m}{d]}15-SU⸣,Issar-Eriba,Issar-Eriba,1,PN,"['𒁹', '𒀭', '𒌋𒐊', '𒋢']",𒁹𒀭𒌋𒐊𒋢,{[m]}{[d]}⸢15-SU⸣,"['missing', 'missing', 'damaged', 'damaged']",0.75,PN,,P527330,7,2,witness
3064,P527330.7.3,mār[son]N,[A,mār,māru,son,N,['𒀀'],𒀀,[A],['missing'],1.0,,,P527330,7,3,witness
3065,P527330.7.4,x[1]PN,{m}x-x-x-x],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{[m]}[x-x-x-x],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,PN,,P527330,7,4,witness
