Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
11762,P336966.9.2,%akk-x-neoass:la-qi-at=,la-qi-at,"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,la-qi-at,"['complete', 'complete', 'complete']",0.0,,P336966,9,2,,confirmation of transfer 2
11763,P336966.10.1,%akk-x-neoass:tu-a-ru=,tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,,P336966,10,1,,exclusion of litigation
11764,P336966.10.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P336966,10,2,,exclusion of litigation
11765,P336966.12.1,%akk-x-neoass:DUG₄.DUG₄=,⸢DUG₄⸣.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.DUG₄,"['damaged', 'complete']",0.25,,P336966,12,1,,exclusion of litigation
11766,P336966.12.2,%akk-x-neoass:la-a-šu₂=,la-a-šu₂,"['𒆷', '𒀀', '𒋙']",𒆷𒀀𒋙,la-a-šu₂,"['complete', 'complete', 'complete']",0.0,,P336966,12,2,,exclusion of litigation
11767,P336966.14.1,%akk-x-neoass:man-nu=,[man]-⸢nu⸣,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man]-⸢nu⸣,"['missing', 'damaged']",0.75,,P336966,14,1,,penalties for litigation: contravention
11768,P336966.14.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336966,14,2,,penalties for litigation: contravention
11769,P336966.14.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336966,14,3,,penalties for litigation: contravention
11770,P336966.14.4,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P336966,14,4,,penalties for litigation: contravention
11771,P336966.15.1,%akk-x-neoass:ina=,[ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336966,15,1,,penalties for litigation: contravention
11772,P336966.15.2,%akk-x-neoass:ma-ti-ma=,ma-ti-ma,"['𒈠', '𒋾', '𒈠']",𒈠𒋾𒈠,ma-ti-ma,"['complete', 'complete', 'complete']",0.0,,P336966,15,2,,penalties for litigation: contravention
11773,P336966.15.3,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,de-nu,"['complete', 'complete']",0.0,,P336966,15,3,,penalties for litigation: contravention
11774,P336966.16.1,%akk-x-neoass:ub-ta-ʾu-u-ni=,ub-ta-ʾu-u-ni,"['𒌒', '𒋫', '𒀪', '𒌋', '𒉌']",𒌒𒋫𒀪𒌋𒉌,ub-ta-ʾu-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336966,16,1,,penalties for litigation: contravention
11775,P336966.17.1,%akk-x-neoass:ma-a=,ma-a,"['𒈠', '𒀀']",𒈠𒀀,ma-a,"['complete', 'complete']",0.0,,P336966,17,1,,penalties for litigation: contravention
11776,P336966.17.2,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,,P336966,17,2,,penalties for litigation: contravention
11777,P336966.17.3,%akk-x-neoass:a-paṭ-ṭar=,a-paṭ-ṭar,"['𒀀', '𒉻', '𒋻']",𒀀𒉻𒋻,a-paṭ-ṭar,"['complete', 'complete', 'complete']",0.0,,P336966,17,3,,penalties for litigation: contravention
11778,P336966.18.1,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336966,18,1,,penalties for litigation: penalty
11779,P336966.18.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336966,18,2,,penalties for litigation: penalty
11780,P336966.18.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336966,18,3,,penalties for litigation: penalty
11781,P336966.18.4,%akk-x-neoass:SUM-an=,SUM-an,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,,P336966,18,4,,penalties for litigation: penalty
11782,P336966.19.1,%akk-x-neoass:{ITI}ZIZ₂=,{iti}ZIZ₂,"['𒌗', '𒍩']",𒌗𒍩,{ITI}ZIZ₂,"['complete', 'complete']",0.0,,P336966,19,1,,date
11783,P336966.19.2,%akk-x-neoass:UD-23-KAM=,UD-23-KAM,"['𒌓', '𒌋𒌋𒐈', '𒄰']",𒌓𒌋𒌋𒐈𒄰,UD-23-KAM,"['complete', 'complete', 'complete']",0.0,,P336966,19,2,,date
11784,P336966.20.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P336966,20,1,,date
11785,P336966.20.2,%akk-x-neoass:{1}EN-IGI.LAL-ni=,{1}EN-[IGI.LAL]-ni,"['𒁹', '𒂗', '𒅆', '𒇲', '𒉌']",𒁹𒂗𒅆𒇲𒉌,{1}EN-[IGI].[LAL]-ni,"['complete', 'complete', 'missing', 'missing', 'complete']",0.4,,P336966,20,2,,date
11786,P336966.21.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336966,21,1,,witness
11787,P336966.21.2,%akk-x-neoass:{1}30-x=,{1}30-[x,"['𒁹', '𒌍', 'X']",𒁹𒌍X,{1}30-[x],"['complete', 'complete', 'missing']",0.33,,P336966,21,2,,witness
11788,P336966.21.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336966,21,3,,witness
11789,P336966.21.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336966,21,4,,witness
11790,P336966.21.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336966,21,5,,witness
