Unnamed: 0,ref,frag,inst,mask,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,lang,text,line,word,annotation
10509,P335501.3.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,1,none
10510,P335501.3.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,2,none
10511,P335501.3.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,3,none
10512,P335501.3.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,4,none
10513,P335501.3.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,5,none
10514,P335501.3.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,6,none
10515,P335501.3.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,7,none
10516,P335501.3.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,3,8,none
10517,P335501.3.9,LUGAL,šarri[king]N,,N,['𒈗'],𒈗,LUGAL,['complete'],0.0,šarri,šarru,king,,P335501,3,9,none
10518,P335501.4.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,1,none
10519,P335501.4.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,2,none
10520,P335501.4.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,3,none
10521,P335501.4.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,4,none
10522,P335501.4.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,5,none
10523,P335501.4.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,6,none
10524,P335501.4.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,7,none
10525,P335501.4.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,4,8,none
10526,P335501.5.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,1,none
10527,P335501.5.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,2,none
10528,P335501.5.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,3,none
10529,P335501.5.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,4,none
10530,P335501.5.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,5,none
10531,P335501.5.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,6,none
10532,P335501.5.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,7,none
10533,P335501.5.8,x],u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,5,8,none
10534,P335501.5.9,i-na,ina[in]PRP,,PRP,"['𒄿', '𒈾']",𒄿𒈾,i-na,"['complete', 'complete']",0.0,ina,ina,in,,P335501,5,9,none
10535,P335501.7.1,[x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,1,none
10536,P335501.7.2,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,2,none
10537,P335501.7.3,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,3,none
10538,P335501.7.4,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,4,none
10539,P335501.7.5,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,5,none
10540,P335501.7.6,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,6,none
10541,P335501.7.7,x,u,,u,['x'],x,[x],['missing'],1.0,,,,,P335501,7,7,none
10542,P335501.7.8,x]+⸢x⸣,u,,u,"['x', 'x']",xx,[x]+⸢x⸣,"['missing', 'damaged']",0.75,,,,,P335501,7,8,none
10543,P335501.11.1,[ana,ana[to+=tenfold]PRP$,,PRP,['𒁹'],𒁹,[ana],['missing'],1.0,ana,ana,to,,P335501,11,1,penalties for litigation: penalty
10544,P335501.11.2,10-MEŠ,ešriātu[tenfold]AV$ešrāti,,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,[10-MEŠ],"['missing', 'missing']",1.0,ešrāti,ešriātu,tenfold,,P335501,11,2,penalties for litigation: penalty
10545,P335501.11.3,ana],ana[to]PRP,,PRP,['𒁹'],𒁹,[ana],['missing'],1.0,ana,ana,to,,P335501,11,3,penalties for litigation: penalty
10546,P335501.11.4,⸢EN⸣-MEŠ-⸢šu₂,bēlēšu[owner]N,,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,⸢EN⸣-MEŠ-⸢šu₂⸣,"['damaged', 'complete', 'damaged']",0.33,bēlēšu,bēlu,owner,,P335501,11,4,penalties for litigation: penalty
10547,P335501.11.5,u₂⸣-[tar],utâr[turn]V,,V,"['𒌑', '𒋻']",𒌑𒋻,⸢u₂⸣-[tar],"['damaged', 'missing']",0.75,utâr,târu,turn,,P335501,11,5,penalties for litigation: penalty
10548,P335501.12.1,[ina],ina[in]PRP,,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,P335501,12,1,penalties for litigation: penalty
10549,P335501.12.2,⸢de⸣-ni-šu₂,dēnīšu[lawsuit]N,,N,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,⸢de⸣-ni-šu₂,"['damaged', 'complete', 'complete']",0.17,dēnīšu,dīnu,lawsuit,,P335501,12,2,penalties for litigation: penalty
10550,P335501.12.3,DUG₄.DUG₄-ma,idabbubma[contest]V,,V,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.DUG₄-ma,"['complete', 'complete', 'complete']",0.0,idabbubma,dabābu,contest,,P335501,12,3,penalties for litigation: penalty
10551,P335501.13.1,[la],lā[not]MOD,,MOD,['𒆷'],𒆷,[la],['missing'],1.0,lā,lā,not,,P335501,13,1,penalties for litigation: penalty
10552,P335501.13.2,i-laq-qi,ilaqqi[succeed]V,,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qi,"['complete', 'complete', 'complete']",0.0,ilaqqi,leqû,succeed,,P335501,13,2,penalties for litigation: penalty
10553,P335501.15.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,15,1,witness
10554,P335501.15.2,{1}{d}PA—tak-lak,Nabu-taklak[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒋳', '𒋃']",𒁹𒀭𒉺𒋳𒋃,{[1]}{d}PA-tak-lak,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,Nabu-taklak,Nabu-taklak,1,,P335501,15,2,witness
10555,P335501.16.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,16,1,witness
10556,P335501.16.2,{1}{d}PA.TUG₂—DINGIR-a.a,Nušku-ilaʾi[1]PN,PN,PN,"['𒁹', '𒀭', '𒉺', '𒌆', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒉺𒌆𒀭𒀀𒀀,{[1]}{d}PA.TUG₂-DINGIR-a.a,"['missing', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.14,Nušku-ilaʾi,Nušku-ilaʾi,1,,P335501,16,2,witness
10557,P335501.17.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,17,1,witness
10558,P335501.17.2,{1}⸢PAB⸣—BAD₃,Ahu-duri[1]PN,PN,PN,"['𒁹', '𒉽', '𒂦']",𒁹𒉽𒂦,{[1]}⸢PAB⸣-BAD₃,"['missing', 'damaged', 'complete']",0.5,Ahu-duri,Ahu-duri,1,,P335501,17,2,witness
10559,P335501.18.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,18,1,witness
10560,P335501.18.2,{1}⸢A⸣—PAB,Aplu-uṣur[1]PN,PN,PN,"['𒁹', '𒀀', '𒉽']",𒁹𒀀𒉽,{[1]}⸢A⸣-PAB,"['missing', 'damaged', 'complete']",0.5,Aplu-uṣur,Aplu-uṣur,1,,P335501,18,2,witness
10561,P335501.19.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,19,1,witness
10562,P335501.19.2,{1}U].U—la-rim,Dadi-larim[1]PN$,PN,PN,"['𒁹', '𒌋', '𒌋', '𒆷', '𒆸']",𒁹𒌋𒌋𒆷𒆸,{[1]}[U].U-la-rim,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,Dadi-larim,Dadi-larim,1,,P335501,19,2,witness
10563,P335501.20.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,20,1,witness
10564,P335501.20.2,{1}⸢nar₃⸣-gi-i,Nargi[1]PN$,PN,PN,"['𒁹', '𒉪', '𒄀', '𒄿']",𒁹𒉪𒄀𒄿,{[1]}⸢nar₃⸣-gi-i,"['missing', 'damaged', 'complete', 'complete']",0.38,Nargi,Nargi,1,,P335501,20,2,witness
10565,P335501.21.1,[IGI,šību[witness]N,,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,P335501,21,1,witness
10566,P335501.21.2,{1}sa-ru—ki-na,Sarukina[1]PN$,PN,PN,"['𒁹', '𒊓', '𒊒', '𒆠', '𒈾']",𒁹𒊓𒊒𒆠𒈾,{[1]}sa-ru-ki-na,"['missing', 'complete', 'complete', 'complete', 'complete']",0.2,Sarukina,Sarukina,1,,P335501,21,2,witness
