Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
30690,P335507.3.1,[x]-MEŠ,u,u,"['x', '𒈨𒌍']",x𒈨𒌍,[x]-MEŠ,"['missing', 'complete']",0.5,,,,,,P335507,3,1,none
30691,P335507.3.2,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,2,none
30692,P335507.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,3,none
30693,P335507.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,4,none
30694,P335507.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,5,none
30695,P335507.3.6,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,6,none
30696,P335507.3.7,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,7,none
30697,P335507.3.8,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,8,none
30698,P335507.3.9,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,9,none
30699,P335507.3.10,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,10,none
30700,P335507.3.11,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,3,11,none
30701,P335507.4.1,[x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,4,1,penalties for litigation: penalty
30702,P335507.4.2,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335507,4,2,penalties for litigation: penalty
30703,P335507.4.3,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335507,4,3,penalties for litigation: penalty
30704,P335507.4.4,⸢LUH⸣,masû[washed]AJ,AJ,['𒈛'],𒈛,⸢LUH⸣,['damaged'],0.5,masû,mesû,washed,,,P335507,4,4,penalties for litigation: penalty
30705,P335507.4.5,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335507,4,5,penalties for litigation: penalty
30706,P335507.4.6,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,manê,manû,a unit of weight,,,P335507,4,6,penalties for litigation: penalty
30707,P335507.4.7,KUG.GI,hurāṣu[gold]N,N,"['𒆬', '𒄀']",𒆬𒄀,[KUG].[GI],"['missing', 'missing']",1.0,hurāṣu,hurāṣu,gold,,,P335507,4,7,penalties for litigation: penalty
30708,P335507.4.8,sak-ru],sakru[refined]AJ,AJ,"['𒊕', '𒊒']",𒊕𒊒,[sak-ru],"['missing', 'missing']",1.0,sakru,sakru,refined,,,P335507,4,8,penalties for litigation: penalty
30709,P335507.5.1,[ina],ina[in]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335507,5,1,penalties for litigation: penalty
30710,P335507.5.2,bur-ki,burki[lap]N,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,burki,burku,lap,,,P335507,5,2,penalties for litigation: penalty
30711,P335507.5.3,{d}PA,Nabu[1]DN,DN,"['𒀭', '𒉺']",𒀭𒉺,{d}PA,"['complete', 'complete']",0.0,Nabu,Nabu,1,DN,,P335507,5,3,penalties for litigation: penalty
30712,P335507.5.4,a-⸢ši⸣-[bi,āšibi[residing]AJ,AJ,"['𒀀', '𒅆', '𒁉']",𒀀𒅆𒁉,a-⸢ši⸣-[bi],"['complete', 'damaged', 'missing']",0.5,āšibi,āšibu,residing,,,P335507,5,4,penalties for litigation: penalty
30713,P335507.5.5,{uru}x,u,u,"['𒌷', 'x']",𒌷x,{[URU]}[x],"['missing', 'missing']",1.0,,,,,,P335507,5,5,penalties for litigation: penalty
