Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
12923,P337080.3.1,%akk-x-neoass:u₂-piš-ma=,u₂-[piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-[piš-ma],"['complete', 'missing', 'missing']",0.67,,P337080,3,1,,initiation of transaction
12924,P337080.3.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P337080,3,2,,initiation of transaction
12925,P337080.3.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337080,3,3,,initiation of transaction
12926,P337080.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337080,3,4,,initiation of transaction
12927,P337080.3.5,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P337080,3,5,,initiation of transaction
12928,P337080.4.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337080,4,1,,price
12929,P337080.4.2,%akk-x-neoass:ŠA₃=,⸢ŠA₃⸣,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,,P337080,4,2,,price
12930,P337080.4.3,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P337080,4,3,,price
12931,P337080.4.4,%akk-x-neoass:GIN₂-MEŠ=,GIN₂-MEŠ,"['𒂆', '𒈨𒌍']",𒂆𒈨𒌍,[GIN₂-MEŠ],"['missing', 'missing']",1.0,,P337080,4,4,,price
12932,P337080.4.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,[KU₃].[BABBAR],"['missing', 'missing']",1.0,,P337080,4,5,,price
12933,P337080.4.6,%akk-x-neoass:TI=,TI],['𒋾'],𒋾,[TI],['missing'],1.0,,P337080,4,6,,completion of transaction
12934,P337080.5.1,%akk-x-neoass:MI₂=,MI₂,['𒊩'],𒊩,MI₂,['complete'],0.0,,P337080,5,1,,confirmation of transfer 2
12935,P337080.5.2,%akk-x-neoass:šu₂-a-te=,⸢šu₂⸣-[a-te,"['𒋙', '𒀀', '𒋼']",𒋙𒀀𒋼,⸢šu₂⸣-[a-te],"['damaged', 'missing', 'missing']",0.83,,P337080,5,2,,confirmation of transfer 2
12936,P337080.5.3,%akk-x-neoass:zar₄-pat=,zar₄-pat,"['𒆰', '𒉻']",𒆰𒉻,[zar₄-pat],"['missing', 'missing']",1.0,,P337080,5,3,,confirmation of transfer 2
12937,P337080.5.4,%akk-x-neoass:la-qi-at=,la-qi-at],"['𒆷', '𒆥', '𒀜']",𒆷𒆥𒀜,[la-qi-at],"['missing', 'missing', 'missing']",1.0,,P337080,5,4,,confirmation of transfer 2
12938,P337080.6.1,%akk-x-neoass:man-nu=,man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P337080,6,1,,penalties for litigation: contravention
12939,P337080.6.2,%akk-x-neoass:ša=,[ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P337080,6,2,,penalties for litigation: contravention
12940,P337080.6.3,%akk-x-neoass:GIL-u-ni=,GIL-u-ni],"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,[GIL-u-ni],"['missing', 'missing', 'missing']",1.0,,P337080,6,3,,penalties for litigation: contravention
12941,P337080.7.1,%akk-x-neoass:aš-šur=,aš-šur,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,,P337080,7,1,,penalties for litigation: penalty
