Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
17307,P337053.5.2,%akk-x-neoass:šu-a-tu=,šu]-a-tu,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,[šu]-a-tu,"['missing', 'complete', 'complete']",0.33,,P337053,5,2,,confirmation of transfer 2
17308,P337053.5.3,%akk-x-neoass:zar₄-pat=,zar₄-pat,"['𒆰', '𒉻']",𒆰𒉻,zar₄-pat,"['complete', 'complete']",0.0,,P337053,5,3,,confirmation of transfer 2
17309,P337053.6.1,%akk-x-neoass:la-qi-ia-at=,[la]-qi-ia-at,"['𒆷', '𒆥', '𒅀', '𒀜']",𒆷𒆥𒅀𒀜,[la]-qi-ia-at,"['missing', 'complete', 'complete', 'complete']",0.25,,P337053,6,1,,confirmation of transfer 2
17310,P337053.7.1,%akk-x-neoass:tu-a-ru=,[tu]-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu]-a-ru,"['missing', 'complete', 'complete']",0.33,,P337053,7,1,,exclusion of litigation
17311,P337053.7.2,%akk-x-neoass:de-e-nu=,de-e-nu,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,de-e-nu,"['complete', 'complete', 'complete']",0.0,,P337053,7,2,,exclusion of litigation
17312,P337053.8.1,%akk-x-neoass:DUG₄.DUG₄=,[DUG₄].⸢DUG₄⸣,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].⸢DUG₄⸣,"['missing', 'damaged']",0.75,,P337053,8,1,,exclusion of litigation
17313,P337053.8.2,%akk-x-neoass:la-aš₂-šu₂=,la-aš₂-šu₂,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,,P337053,8,2,,exclusion of litigation
17314,P337053.9.1,%akk-x-neoass:man-nu=,[man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,P337053,9,1,,penalties for litigation: contravention
17315,P337053.9.2,%akk-x-neoass:ša=,ša],['𒊭'],𒊭,[ša],['missing'],1.0,,P337053,9,2,,penalties for litigation: contravention
17316,P337053.9.3,%akk-x-neoass:ina=,⸢ina⸣,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,P337053,9,3,,penalties for litigation: contravention
17317,P337053.9.4,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P337053,9,4,,penalties for litigation: contravention
17318,P337053.9.5,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P337053,9,5,,penalties for litigation: contravention
17319,P337053.9.6,%akk-x-neoass:ma-te-ma=,ma-te-[ma],"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,ma-te-[ma],"['complete', 'complete', 'missing']",0.33,,P337053,9,6,,penalties for litigation: contravention
17320,P337053.10.1,%akk-x-neoass:i-za-qup-nu=,[i-za]-qup-nu,"['𒄿', '𒍝', '𒁺', '𒉡']",𒄿𒍝𒁺𒉡,[i-za]-qup-nu,"['missing', 'missing', 'complete', 'complete']",0.5,,P337053,10,1,,penalties for litigation: contravention
17321,P337053.10.2,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337053,10,2,,penalties for litigation: contravention
17322,P337053.10.3,%akk-x-neoass:LU₂-MEŠ=,⸢LU₂⸣-[MEŠ,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,⸢LU₂⸣-[MEŠ],"['damaged', 'missing']",0.75,,P337053,10,3,,penalties for litigation: contravention
17323,P337053.10.4,%akk-x-neoass:an-nu-te=,an-nu-te],"['𒀭', '𒉡', '𒋼']",𒀭𒉡𒋼,[an-nu-te],"['missing', 'missing', 'missing']",1.0,,P337053,10,4,,penalties for litigation: contravention
17324,P337053.12.1,%akk-x-neoass:lu-u=,[lu-u,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,P337053,12,1,,penalties for litigation: contravention
17325,P337053.12.2,%akk-x-neoass:DUMU-MEŠ-šu₂-nu=,DUMU-MEŠ-šu₂]-nu,"['𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒈨𒌍𒋙𒉡,[DUMU-MEŠ-šu₂]-nu,"['missing', 'missing', 'missing', 'complete']",0.75,,P337053,12,2,,penalties for litigation: contravention
17326,P337053.12.3,%akk-x-neoass:lu-u=,lu-u,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,,P337053,12,3,,penalties for litigation: contravention
17327,P337053.12.4,%akk-x-neoass:EN-il-ki-šu₂-nu=,EN-⸢il⸣-[ki-šu₂-nu],"['𒂗', '𒅋', '𒆠', '𒋙', '𒉡']",𒂗𒅋𒆠𒋙𒉡,EN-⸢il⸣-[ki-šu₂-nu],"['complete', 'damaged', 'missing', 'missing', 'missing']",0.7,,P337053,12,4,,penalties for litigation: contravention
17328,P337053.13.1,%akk-x-neoass:lu-u=,[lu-u,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,P337053,13,1,,penalties for litigation: contravention
17329,P337053.13.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337053,13,2,,penalties for litigation: contravention
17330,P337053.13.3,%akk-x-neoass:x-šu₂-nu=,x-šu₂]-nu,"['X', '𒋙', '𒉡']",X𒋙𒉡,[x-šu₂]-nu,"['missing', 'missing', 'complete']",0.67,,P337053,13,3,,penalties for litigation: contravention
17331,P337053.13.4,%akk-x-neoass:lu-u=,⸢lu⸣-[u,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-[u],"['damaged', 'missing']",0.75,,P337053,13,4,,penalties for litigation: contravention
17332,P337053.13.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337053,13,5,,penalties for litigation: contravention
17333,P337053.13.6,%akk-x-neoass:x-šu₂-nu=,x-šu₂-nu],"['X', '𒋙', '𒉡']",X𒋙𒉡,[x-šu₂-nu],"['missing', 'missing', 'missing']",1.0,,P337053,13,6,,penalties for litigation: contravention
17334,P337053.16.1,%akk-x-neoass:IGI=,[IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P337053,16,1,,witness
17335,P337053.16.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P337053,16,2,,witness
17336,P337053.16.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337053,16,3,,witness
17337,P337053.16.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P337053,16,4,,witness
17338,P337053.16.5,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,[IGI],['missing'],1.0,,P337053,16,5,,witness
17339,P337053.16.6,%akk-x-neoass:{1}UŠ-tu₂-aš-šur=,{1}UŠ]-tu₂-aš-šur,"['𒁹', '𒍑', '𒌓', '𒀸', '𒋩']",𒁹𒍑𒌓𒀸𒋩,{[1]}[UŠ]-tu₂-aš-šur,"['missing', 'missing', 'complete', 'complete', 'complete']",0.4,,P337053,16,6,,witness
