Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
7569,P336822.2.1,%akk-x-neoass:{NA₄}KIŠIB=,{[na₄}KIŠIB],"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,,P336822,2,1,,seal identification
7570,P336822.2.2,%akk-x-neoass:{1}30-I=,{1}30-I,"['𒁹', '𒌍', '𒄿']",𒁹𒌍𒄿,{1}30-I,"['complete', 'complete', 'complete']",0.0,,P336822,2,2,,seal identification
7571,P336822.2.3,%akk-x-neoass:ha-za-nu=,ha-za-nu,"['𒄩', '𒍝', '𒉡']",𒄩𒍝𒉡,ha-za-nu,"['complete', 'complete', 'complete']",0.0,,P336822,2,3,,seal identification
7572,P336822.2.4,%akk-x-neoass:KA₂-aš-šur=,KA₂-aš-⸢šur⸣,"['𒆍', '𒀸', '𒋩']",𒆍𒀸𒋩,KA₂-aš-⸢šur⸣,"['complete', 'complete', 'damaged']",0.17,,P336822,2,4,,seal identification
7573,P336822.3.1,%akk-x-neoass:{1}{d}PA-KUR-u-a=,{1}{d}PA]-KUR-u-a,"['𒁹', '𒀭', '𒉺', '𒆳', '𒌋', '𒀀']",𒁹𒀭𒉺𒆳𒌋𒀀,{[1]}{[d]}[PA]-KUR-u-a,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.5,,P336822,3,1,,seal identification
7574,P336822.3.2,%akk-x-neoass:{LU₂}ša₂-UGU-URU=,{lu₂}ša₂-UGU-⸢URU⸣,"['𒇽', '𒃻', '𒌋𒅗', '𒌷']",𒇽𒃻𒌋𒅗𒌷,{LU₂}ša₂-UGU-⸢URU⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P336822,3,2,,seal identification
7575,P336822.4.1,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336822,4,1,,seal identification
7576,P336822.4.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336822,4,2,,seal identification
7577,P336822.4.3,%akk-x-neoass:x-a.a=,x]-⸢a.a⸣,"['X', '𒀀', '𒀀']",X𒀀𒀀,[x]-⸢a⸣.⸢a⸣,"['missing', 'damaged', 'damaged']",0.67,,P336822,4,3,,seal identification
7578,P336822.4.4,%akk-x-neoass:GAL-10-te=,GAL-10-te,"['𒃲', '𒌋', '𒋼']",𒃲𒌋𒋼,GAL-10-te,"['complete', 'complete', 'complete']",0.0,,P336822,4,4,,seal identification
