Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
25681,P335509.2.1,[ina,ina[in+=for]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335509,2,1,price
25682,P335509.2.2,ŠA₃,libbi[interior]N,N,['𒊮'],𒊮,[ŠA₃],['missing'],1.0,libbi,libbu,interior,,,P335509,2,2,price
25683,P335509.2.3,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335509,2,3,price
25684,P335509.2.4,MA.NA,manê[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manê,manû,a unit of weight,,,P335509,2,4,price
25685,P335509.2.5,[KUG.UD],ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,[KUG].[UD],"['missing', 'missing']",1.0,ṣarpu,ṣarpu,silver,,,P335509,2,5,price
25686,P335509.3.1,[ina,ina[by]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,by,,,P335509,3,1,price
25687,P335509.3.2,01,n,n,['𒁹'],𒁹,[01],['missing'],1.0,,,,NUMBER,,P335509,3,2,price
25688,P335509.3.3,MA.NA-e],manê[a unit of weight]N,N,"['𒈠', '𒈾', '𒂊']",𒈠𒈾𒂊,[MA].[NA-e],"['missing', 'missing', 'missing']",1.0,manê,manû,a unit of weight,,,P335509,3,3,price
25689,P335509.3.4,ša,ša[of]DET,DET,['𒊭'],𒊭,ša,['complete'],0.0,ša,ša,of,,,P335509,3,4,price
25690,P335509.3.5,{kur}gar-ga-mis,Gargamis[Carchemish]GN,GN,"['𒆳', '𒃻', '𒂵', '𒈩']",𒆳𒃻𒂵𒈩,{KUR}gar-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,Gargamis,Gargamis,Carchemish,GN,,P335509,3,5,price
25691,P335509.4.1,[il-qi₂,ilqi[purchase]V,V,"['𒅋', '𒆠']",𒅋𒆠,[il-qi₂],"['missing', 'missing']",1.0,ilqi,leqû,purchase,,,P335509,4,1,completion of transaction
25692,P335509.4.2,kas-pu],kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,kaspu,kaspu,money,,,P335509,4,2,confirmation of transfer 1
25693,P335509.4.3,gam-mur,gammur[completed]AJ,AJ,"['𒃵', '𒄯']",𒃵𒄯,gam-mur,"['complete', 'complete']",0.0,gammur,gammuru,completed,,,P335509,4,3,confirmation of transfer 1
25694,P335509.4.4,ta-⸢din⸣,tadin[paid]AJ,AJ,"['𒋫', '𒁷']",𒋫𒁷,ta-⸢din⸣,"['complete', 'damaged']",0.25,tadin,tadnu,paid,,,P335509,4,4,confirmation of transfer 1
25695,P335509.5.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335509,5,1,confirmation of transfer 2
25696,P335509.5.2,šu-a-tu],šuātu[that]'DP,IP,"['𒋗', '𒀀', '𒌅']",𒋗𒀀𒌅,[šu-a-tu],"['missing', 'missing', 'missing']",1.0,šuātu,šuāti,that,,,P335509,5,2,confirmation of transfer 2
25697,P335509.5.3,za-rip,zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,za-rip,"['complete', 'complete']",0.0,zarip,zarpu,purchased,,,P335509,5,3,confirmation of transfer 2
25698,P335509.5.4,laq-qi,laqqi[acquired]AJ,AJ,"['𒋃', '𒆥']",𒋃𒆥,laq-qi,"['complete', 'complete']",0.0,laqqi,leqû,acquired,,,P335509,5,4,confirmation of transfer 2
25699,P335509.6.1,[tu-a-ru],tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,tuāru,târu,revocation,,,P335509,6,1,exclusion of litigation
25700,P335509.6.2,⸢de⸣-e-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de⸣-e-nu,"['damaged', 'complete', 'complete']",0.17,dēnu,dīnu,lawsuit,,,P335509,6,2,exclusion of litigation
25701,P335509.6.3,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,,P335509,6,3,exclusion of litigation
