Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
31860,P335471.2.1,{[na₄}KIŠIB,kunukku[seal]N,N,"['𒉌𒌓', '𒈩']",𒉌𒌓𒈩,{[NA₄]}[KIŠIB],"['missing', 'missing']",1.0,kunukku,kunukku,seal,,,P335471,2,1,seal identification
31861,P335471.2.2,{1}sa]-la-ma-na—i-me,Salamu-imme[1]PN$,PN,"['𒁹', '𒊓', '𒆷', '𒈠', '𒈾', '𒄿', '𒈨']",𒁹𒊓𒆷𒈠𒈾𒄿𒈨,{[1]}[sa]-la-ma-na-i-me,"['missing', 'missing', 'complete', 'complete', 'complete', 'complete', 'complete']",0.29,Salamu-imme,Salamu-imme,1,PN,,P335471,2,2,seal identification
31862,P335471.3.1,[EN,bēl[owner]N,N,['𒂗'],𒂗,[EN],['missing'],1.0,bēl,bēlu,owner,,,P335471,3,1,seal identification
31863,P335471.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335471,3,2,seal identification
31864,P335471.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335471,3,3,seal identification
31865,P335471.3.4,x],u,u,['x'],x,[x],['missing'],1.0,,,,,,P335471,3,4,seal identification
31866,P335471.3.5,ta-⸢din⸣-ni,tadānu[give//giving]'N$tadinni,V,"['𒋫', '𒁷', '𒉌']",𒋫𒁷𒉌,ta-⸢din⸣-ni,"['complete', 'damaged', 'complete']",0.17,tadinni,tadānu,giving,,,P335471,3,5,seal identification
31867,P335471.9.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,9,1,witness
31868,P335471.9.2,{1}dan-na-a.a,Dannaya[1]PN,PN,"['𒁹', '𒆗', '𒈾', '𒀀', '𒀀']",𒁹𒆗𒈾𒀀𒀀,{[1]}[dan-na-a].[a],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,Dannaya,Dannaya,1,PN,,P335471,9,2,witness
31869,P335471.9.3,{lu₂v}DIB]—{⸢kuš⸣}a-pa-te,mukillu[holder]N$mukīl&appatu[bridle]N$appāte,N,"['𒇽', '𒁳', '𒋢', '𒀀', '𒉺', '𒋼']",𒇽𒁳𒋢𒀀𒉺𒋼,{[LU₂~v]}[DIB]-{⸢KUŠ⸣}a-pa-te,"['missing', 'missing', 'damaged', 'complete', 'complete', 'complete']",0.42,mukīl,mukillu,holder,,,P335471,9,3,witness
31871,P335471.10.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,10,1,witness
31872,P335471.10.2,{1}{d}[x,u,u,"['𒁹', '𒀭', 'x']",𒁹𒀭x,{[1]}{d}[x],"['missing', 'complete', 'missing']",0.67,,,,,,P335471,10,2,witness
31873,P335471.10.3,x—DINGIR,u,u,"['x', '𒀭']",x𒀭,[x-DINGIR],"['missing', 'missing']",1.0,,,,,,P335471,10,3,witness
31874,P335471.10.4,{lu₂v]}03-si,tašlīšu[third man on chariot]N$tašlīsi,N,"['𒇽', '𒐈', '𒋛']",𒇽𒐈𒋛,{[LU₂~v]}03-si,"['missing', 'complete', 'complete']",0.33,tašlīsi,tašlīšu,third man on chariot,,,P335471,10,4,witness
31875,P335471.11.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,11,1,witness
31876,P335471.11.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335471,11,2,witness
31877,P335471.11.3,x]—DINGIR-a.a,u,u,"['x', '𒀭', '𒀀', '𒀀']",x𒀭𒀀𒀀,[x]-DINGIR-a.a,"['missing', 'complete', 'complete', 'complete']",0.25,,,,,,P335471,11,3,witness
31878,P335471.11.4,{lu₂v}GAL—ki-ṣir,rabû[big one]N$rab&kiṣru[cohort]N$kiṣir,N,"['𒇽', '𒃲', '𒆠', '𒈲']",𒇽𒃲𒆠𒈲,{LU₂~v}GAL-ki-ṣir,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335471,11,4,witness
31880,P335471.12.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,12,1,witness
31881,P335471.12.2,{1}ta]-⸢ri⸣-ba—15,Tariba-Issar[1]PN,PN,"['𒁹', '𒋫', '𒊑', '𒁀', '15']",𒁹𒋫𒊑𒁀15,{[1]}[ta]-⸢ri⸣-ba-15,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,Tariba-Issar,Tariba-Issar,1,PN,,P335471,12,2,witness
31882,P335471.12.3,{lu₂}GAL—I₃.DU₈,rabû[big one]N$rab&atû[gatekeeper]N$atî,N,"['𒇽', '𒃲', '𒉌', '𒂃']",𒇽𒃲𒉌𒂃,{LU₂}GAL-I₃.DU₈,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335471,12,3,witness
31884,P335471.13.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,13,1,witness
31885,P335471.13.2,{1}DI]-⸢mu⸣—KUR,Šulmu-mati[1]PN$,PN,"['𒁹', '𒁲', '𒈬', '𒆳']",𒁹𒁲𒈬𒆳,{[1]}[DI]-⸢mu⸣-KUR,"['missing', 'missing', 'damaged', 'complete']",0.62,Šulmu-mati,Šulmu-mati,1,PN,,P335471,13,2,witness
31886,P335471.13.3,{lu₂v}GAL—za-ma-ri,rabû[big one]N$rab&zammāru[singer]N$zammāri,N,"['𒇽', '𒃲', '𒍝', '𒈠', '𒊑']",𒇽𒃲𒍝𒈠𒊑,{LU₂~v}GAL-za-ma-ri,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335471,13,3,witness
31888,P335471.14.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,14,1,witness
31889,P335471.14.2,{1}{d}PA—TI]-su—iq-bi,Nabu-balassu-iqbi[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒋾', '𒋢', '𒅅', '𒁉']",𒁹𒀭𒉺𒋾𒋢𒅅𒁉,{[1]}{[d]}[PA-TI]-su-iq-bi,"['missing', 'missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.57,Nabu-balassu-iqbi,Nabu-balassu-iqbi,1,PN,,P335471,14,2,witness
31890,P335471.14.3,{lu₂v}ša₂—hu-si-ni-šu,ša-husīni[husinnu-man]N$ša-husīnīšu,N,"['𒇽', '𒃻', '𒄷', '𒋛', '𒉌', '𒋗']",𒇽𒃻𒄷𒋛𒉌𒋗,{LU₂~v}ša₂-hu-si-ni-šu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,ša-husīnīšu,ša-husīni,husinnu-man,,,P335471,14,3,witness
31891,P335471.15.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,15,1,witness
31892,P335471.15.2,{1}{d}UTU]—DINGIR-a.a,Šamaš-ilaʾi[1]PN,PN,"['𒁹', '𒀭', '𒌓', '𒀭', '𒀀', '𒀀']",𒁹𒀭𒌓𒀭𒀀𒀀,{[1]}{[d]}[UTU]-DINGIR-a.a,"['missing', 'missing', 'missing', 'complete', 'complete', 'complete']",0.5,Šamaš-ilaʾi,Šamaš-ilaʾi,1,PN,,P335471,15,2,witness
31893,P335471.15.3,{lu₂v}ša—E₂—02-e,ša-bēti-šanie[domestic servant]N,N,"['𒇽', '𒊭', '𒂍', '𒈫', '𒂊']",𒇽𒊭𒂍𒈫𒂊,{LU₂~v}ša-E₂-02-e,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,ša-bēti-šanie,ša-bēti-šanie,domestic servant,,,P335471,15,3,witness
31894,P335471.16.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,16,1,witness
31895,P335471.16.2,{1}ha]—⸢ba⸣-as-ti,Ha-bašti[1]PN,PN,"['𒁹', '𒄩', '𒁀', '𒊍', '𒋾']",𒁹𒄩𒁀𒊍𒋾,{[1]}[ha]-⸢ba⸣-as-ti,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,Ha-bašti,Ha-bašti,1,PN,,P335471,16,2,witness
31896,P335471.16.3,{lu₂v}GAL—I₃.DU₈,rabû[big one]N$rab&atû[gatekeeper]N$atî,N,"['𒇽', '𒃲', '𒉌', '𒂃']",𒇽𒃲𒉌𒂃,{LU₂~v}GAL-I₃.DU₈,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335471,16,3,witness
31898,P335471.17.1,[IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,17,1,witness
31899,P335471.17.2,{1}EN]—⸢BAD₃⸣,Bel-duri[1]PN,PN,"['𒁹', '𒂗', '𒂦']",𒁹𒂗𒂦,{[1]}[EN]-⸢BAD₃⸣,"['missing', 'missing', 'damaged']",0.83,Bel-duri,Bel-duri,1,PN,,P335471,17,2,witness
31900,P335471.17.3,IGI,šību[witness]N,N,['𒅆'],𒅆,IGI,['complete'],0.0,šību,šību,witness,,,P335471,17,3,witness
31901,P335471.17.4,{1}{d}ša₂-maš—APIN-eš,Šamaš-ereš[1]PN$,PN,"['𒁹', '𒀭', '𒃻', '𒈦', '𒀳', '𒌍']",𒁹𒀭𒃻𒈦𒀳𒌍,{1}{d}ša₂-maš-APIN-eš,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,Šamaš-ereš,Šamaš-ereš,1,PN,,P335471,17,4,witness
31902,P335471.18.1,{[iti}x,urhi[month]N,N,"['𒌗', 'x']",𒌗x,{[ITI]}[x],"['missing', 'missing']",1.0,urhi,arhu,month,,,P335471,18,1,date
31903,P335471.18.2,UD],ūm[day]N,N,['𒌓'],𒌓,[UD],['missing'],1.0,ūm,ūmu,day,,,P335471,18,2,date
31904,P335471.18.3,13-KAM,n,n,"['𒌋𒐈', '𒄰']",𒌋𒐈𒄰,⸢13⸣-KAM,"['damaged', 'complete']",0.25,,,,NUMBER,,P335471,18,3,date
31905,P335471.19.1,[lim-mu,limmu[eponym (of year)]N,N,"['𒅆', '𒈬']",𒅆𒈬,[lim-mu],"['missing', 'missing']",1.0,limmu,līmu,eponym (of year),,,P335471,19,1,date
31906,P335471.19.2,{1}x,u,u,"['𒁹', 'x']",𒁹x,{[1]}[x],"['missing', 'missing']",1.0,,,,,,P335471,19,2,date
31907,P335471.19.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335471,19,3,date
31908,P335471.19.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335471,19,4,date
31909,P335471.19.5,IGI,šību[witness]N,N,['𒅆'],𒅆,[IGI],['missing'],1.0,šību,šību,witness,,,P335471,19,5,date
31910,P335471.19.6,{1}{d}PA—KAD₃]-a-⸢ni⸣,Nabu-kuṣuranni[1]PN,PN,"['𒁹', '𒀭', '𒉺', '𒆑', '𒀀', '𒉌']",𒁹𒀭𒉺𒆑𒀀𒉌,{[1]}{[d]}[PA-KAD₃]-a-⸢ni⸣,"['missing', 'missing', 'missing', 'missing', 'complete', 'damaged']",0.75,Nabu-kuṣuranni,Nabu-kuṣuranni,1,PN,,P335471,19,6,date
