Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
17751,P527296.5.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527296,5,1,witness
17752,P527296.5.2,Adad-x[1]PN,{m]}10-[x-x-(x)],Adad-x,Adad-x,1,PN,"['𒁹', '𒌋', 'X', 'X', 'X']",𒁹𒌋XXX,{[m]}10-[x-x-x],"['missing', 'complete', 'missing', 'missing', 'missing']",0.8,PN,,P527296,5,2,witness
17753,P527296.6.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P527296,6,1,witness
17754,P527296.6.2,x[1]PN,{m}[x-x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{m}[x-x-x-x],"['complete', 'missing', 'missing', 'missing', 'missing']",0.8,PN,,P527296,6,2,witness
17755,P527296.7.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527296,7,1,witness
17756,P527296.7.2,+Suk-x[]PN$,{m}suk-[x-x-(x)],Suk-x,Suk-x,1,PN,"['𒁹', '𒆹', 'X', 'X', 'X']",𒁹𒆹XXX,{m}suk-[x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,PN,,P527296,7,2,witness
17757,P527296.8.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527296,8,1,witness
17758,P527296.8.2,+Eriba-x[]PN$,{m}SU-[x-x-(x)],Eriba-x,Eriba-x,1,PN,"['𒁹', '𒋢', 'X', 'X', 'X']",𒁹𒋢XXX,{m}SU-[x-x-x],"['complete', 'complete', 'missing', 'missing', 'missing']",0.6,PN,,P527296,8,2,witness
17759,P527296.9.1,šību[witness]N,⸢IGI,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,,P527296,9,1,witness
17760,P527296.9.2,x[1]PN,{m}x⸣-[x-x-(x)],x,x,1,PN,"['𒁹', 'X', 'X', 'X', 'X']",𒁹XXXX,{⸢m⸣}⸢x⸣-[x-x-x],"['damaged', 'damaged', 'missing', 'missing', 'missing']",0.8,PN,,P527296,9,2,witness
