Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
5811,P527328.3.1,X,[i-za]-⸢qu⸣-pa-ni,,,,X,"['𒄿', '𒍝', '𒄣', '𒉺', '𒉌']",𒄿𒍝𒄣𒉺𒉌,[i-za]-⸢qu⸣-pa-ni,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,,,P527328,3,1,penalties for litigation: penalty
5812,P527328.4.1,ina[at]PRP,[ina],ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527328,4,1,penalties for litigation: penalty
5813,P527328.4.2,X,de-ni-šu₂,,,,X,"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,de-ni-šu₂,"['complete', 'complete', 'complete']",0.0,,,P527328,4,2,penalties for litigation: penalty
5814,P527328.4.3,X,DUG₄.DUG₄,,,,X,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,,,P527328,4,3,penalties for litigation: penalty
5815,P527328.6.1,X,la,,,,X,['𒆷'],𒆷,la,['complete'],0.0,,,P527328,6,1,penalties for litigation: penalty
5816,P527328.6.2,ilaqqe[purchase]V,i-laq-qe,ilaqqe,leqû,purchase,V,"['𒄿', '𒋃', '𒆥']",𒄿𒋃𒆥,i-laq-qe,"['complete', 'complete', 'complete']",0.0,,,P527328,6,2,penalties for litigation: penalty
5817,P527328.7.1,X,kas-pu,,,,X,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,,P527328,7,1,penalties for litigation: penalty
5818,P527328.7.2,n,03-a-te,,,,n,"['0₃', '𒀀', '𒋼']",0₃𒀀𒋼,03-a-te,"['complete', 'complete', 'complete']",0.0,NUMBER,,P527328,7,2,penalties for litigation: penalty
5819,P527328.8.1,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,,P527328,8,1,penalties for litigation: penalty
5820,P527328.8.2,X,EN.MEŠ,,,,X,"['𒂗', '𒈨𒌍']",𒂗𒈨𒌍,EN.MEŠ,"['complete', 'complete']",0.0,,,P527328,8,2,penalties for litigation: penalty
5821,P527328.8.3,X,GUR-ra,,,,X,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,,,P527328,8,3,penalties for litigation: penalty
