Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
14706,P336952.2.1,%akk-x-neoass:u₂-piš-ma=,[u₂-piš-ma,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,[u₂-piš-ma],"['missing', 'missing', 'missing']",1.0,,P336952,2,1,,initiation of transaction
14707,P336952.2.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336952,2,2,,initiation of transaction
14708,P336952.2.3,%akk-x-neoass:x-PAB=,x-PAB],"['X', '𒉽']",X𒉽,[x-PAB],"['missing', 'missing']",1.0,,P336952,2,3,,initiation of transaction
14709,P336952.3.1,%akk-x-neoass:ina=,[ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336952,3,1,,price
14710,P336952.3.2,%akk-x-neoass:ŠA₃=,⸢ŠA₃⸣,['𒊮'],𒊮,⸢ŠA₃⸣,['damaged'],0.5,,P336952,3,2,,price
14711,P336952.3.3,%akk-x-neoass:30=,30,['𒌍'],𒌍,30,['complete'],0.0,,P336952,3,3,,price
14712,P336952.3.4,%akk-x-neoass:MA.NA=,⸢MA⸣.[NA,"['𒈠', '𒈾']",𒈠𒈾,⸢MA⸣.[NA],"['damaged', 'missing']",0.75,,P336952,3,4,,price
14713,P336952.3.5,%akk-x-neoass:URUDU-MEŠ=,URUDU-MEŠ,"['𒍏', '𒈨𒌍']",𒍏𒈨𒌍,[URUDU-MEŠ],"['missing', 'missing']",1.0,,P336952,3,5,,price
14714,P336952.3.6,%akk-x-neoass:il-qi=,il-qi],"['𒅋', '𒆥']",𒅋𒆥,[il-qi],"['missing', 'missing']",1.0,,P336952,3,6,,completion of transaction
14715,P336952.4.1,%akk-x-neoass:ARAD=,ARAD,['𒀴'],𒀴,ARAD,['complete'],0.0,,P336952,4,1,,confirmation of transfer 2
14716,P336952.4.2,%akk-x-neoass:šu₂-a-tu₂=,šu₂-a-tu₂,"['𒋙', '𒀀', '𒌓']",𒋙𒀀𒌓,šu₂-a-tu₂,"['complete', 'complete', 'complete']",0.0,,P336952,4,2,,confirmation of transfer 2
14717,P336952.4.3,%akk-x-neoass:za-rip=,[za-rip,"['𒍝', '𒆗']",𒍝𒆗,[za-rip],"['missing', 'missing']",1.0,,P336952,4,3,,confirmation of transfer 2
14718,P336952.4.4,%akk-x-neoass:la-qi=,la-qi,"['𒆷', '𒆥']",𒆷𒆥,[la-qi],"['missing', 'missing']",1.0,,P336952,4,4,,confirmation of transfer 2
14719,P336952.4.5,%akk-x-neoass:kas-pu=,kas-pu],"['𒆜', '𒁍']",𒆜𒁍,[kas-pu],"['missing', 'missing']",1.0,,P336952,4,5,,confirmation of transfer 1
14720,P336952.5.1,%akk-x-neoass:ga-mur=,ga-mur,"['𒂵', '𒄯']",𒂵𒄯,ga-mur,"['complete', 'complete']",0.0,,P336952,5,1,,confirmation of transfer 1
14721,P336952.5.2,%akk-x-neoass:ta-din=,⸢ta⸣-[din,"['𒋫', '𒁷']",𒋫𒁷,⸢ta⸣-[din],"['damaged', 'missing']",0.75,,P336952,5,2,,confirmation of transfer 1
14722,P336952.5.3,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,P336952,5,3,,exclusion of litigation
14723,P336952.5.4,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄,"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,P336952,5,4,,exclusion of litigation
14724,P336952.5.5,%akk-x-neoass:la-aš₂-šu₂=,la-aš₂-šu₂],"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,[la-aš₂-šu₂],"['missing', 'missing', 'missing']",1.0,,P336952,5,5,,exclusion of litigation
14725,P336952.6.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336952,6,1,,penalties for litigation: contravention
14726,P336952.6.2,%akk-x-neoass:ur-kiš=,ur-kiš,"['𒌨', '𒆧']",𒌨𒆧,ur-kiš,"['complete', 'complete']",0.0,,P336952,6,2,,penalties for litigation: contravention
14727,P336952.6.3,%akk-x-neoass:ina=,⸢ina⸣,['𒀸'],𒀸,⸢ina⸣,['damaged'],0.5,,P336952,6,3,,penalties for litigation: contravention
14728,P336952.6.4,%akk-x-neoass:ma-te-ma=,[ma-te-ma,"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,P336952,6,4,,penalties for litigation: contravention
14729,P336952.6.5,%akk-x-neoass:lu=,lu,['𒇻'],𒇻,[lu],['missing'],1.0,,P336952,6,5,,penalties for litigation: contravention
14730,P336952.6.6,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{[1]}[x],"['missing', 'missing']",1.0,,P336952,6,6,,penalties for litigation: contravention
14731,P336952.6.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336952,6,7,,penalties for litigation: contravention
14732,P336952.6.8,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336952,6,8,,penalties for litigation: contravention
