Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,lang,text,line,word,annotation
20912,P527223.3.1,lū[or]CNJ,⸢lu⸣-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,⸢lu⸣-u,"['damaged', 'complete']",0.25,,,P527223,3,1,penalties for litigation: contravention
20913,P527223.3.2,+A-x[]PN$,{m}a-x-[x-x-x,A-x,A-x,1,PN,"['𒁹', '𒀀', 'X', 'X', 'X', 'X']",𒁹𒀀XXXX,{m}a-x-[x-x-x],"['complete', 'complete', 'complete', 'missing', 'missing', 'missing']",0.5,PN,,P527223,3,2,penalties for litigation: contravention
20914,P527223.3.3,lū[or]CNJ,lu-u,lū,lū,or,CNJ,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,,,P527223,3,3,penalties for litigation: contravention
20915,P527223.3.4,marʾēšu[son]N,DUMU.MEŠ-šu₂],marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU].[MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,,P527223,3,4,penalties for litigation: contravention
20916,P527223.4.1,issi[with]PRP,⸢TA⸣,issi,išti,with,PRP,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,,,P527223,4,1,penalties for litigation: contravention
20917,P527223.4.2,Šulmu-šarri[1]PN,{m}DI-[mu-MAN,Šulmu-šarri,Šulmu-šarri,1,PN,"['𒁹', '𒁲', '𒈬', '𒌋𒌋']",𒁹𒁲𒈬𒌋𒌋,{m}DI-[mu-MAN],"['complete', 'complete', 'missing', 'missing']",0.5,PN,,P527223,4,2,penalties for litigation: contravention
20918,P527223.4.3,issi[with]PRP,TA,issi,išti,with,PRP,['𒋫'],𒋫,[TA],['missing'],1.0,,,P527223,4,3,penalties for litigation: contravention
20919,P527223.4.4,marʾēšu[son]N,DUMU.MEŠ-šu₂],marʾēšu,māru,son,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU].[MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,,P527223,4,4,penalties for litigation: contravention
20920,P527223.5.1,dēni[lawsuit]N,⸢de⸣-ni,dēni,dīnu,lawsuit,N,"['𒁲', '𒉌']",𒁲𒉌,⸢de⸣-ni,"['damaged', 'complete']",0.25,,,P527223,5,1,penalties for litigation: contravention
20921,P527223.5.2,dabābu[litigation]'N,⸢DUG₄⸣.[DUG₄,dabābu,dabābu,litigation,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.[DUG₄],"['damaged', 'missing']",0.75,,,P527223,5,2,penalties for litigation: contravention
20922,P527223.5.3,ubtaʾʾūni[seek]V,ub-ta-ʾu-u-ni],ubtaʾʾūni,buʾʾû,seek,V,"['𒌒', '𒋫', '𒀪', '𒌋', '𒉌']",𒌒𒋫𒀪𒌋𒉌,[ub-ta-ʾu-u-ni],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,,P527223,5,3,penalties for litigation: contravention
20923,P527223.6.1,n,[x],,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527223,6,1,penalties for litigation: penalty
20924,P527223.6.2,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,,P527223,6,2,penalties for litigation: penalty
20925,P527223.6.3,ṣarpi[silver]N,KU₃.BABBAR,ṣarpi,ṣarpu,silver,N,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,,P527223,6,3,penalties for litigation: penalty
20926,P527223.6.4,n,[x,,,,n,['X'],X,[x],['missing'],1.0,NUMBER,,P527223,6,4,penalties for litigation: penalty
20927,P527223.6.5,manā[a unit of weight]N,MA.NA,manā,manû,a unit of weight,N,"['𒈠', '𒈾']",𒈠𒈾,[MA].[NA],"['missing', 'missing']",1.0,,,P527223,6,5,penalties for litigation: penalty
20928,P527223.6.6,hurāṣi[gold]N,KU₃.GI],hurāṣi,hurāṣu,gold,N,"['𒆬', '𒄀']",𒆬𒄀,[KU₃].[GI],"['missing', 'missing']",1.0,,,P527223,6,6,penalties for litigation: penalty
20929,P527223.7.1,ina[at]PRP,[ina],ina,ina,at,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,,,P527223,7,1,penalties for litigation: penalty
20930,P527223.7.2,burki[lap]N,⸢bur-ki⸣,burki,burku,lap,N,"['𒁓', '𒆠']",𒁓𒆠,⸢bur-ki⸣,"['damaged', 'damaged']",0.5,,,P527223,7,2,penalties for litigation: penalty
20931,P527223.7.3,+x[]DN$,{[d}x-(x),x,x,1,DN,"['𒀭', 'X', 'X']",𒀭XX,{[d]}[x-x],"['missing', 'missing', 'missing']",1.0,DN,,P527223,7,3,penalties for litigation: penalty
20932,P527223.7.4,išakkan[place]V,i-šak-kan],išakkan,šakānu,place,V,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,[i-šak-kan],"['missing', 'missing', 'missing']",1.0,,,P527223,7,4,penalties for litigation: penalty
