Unnamed: 0,ref,frag,inst,pos,unicode,unicode_word,reading,break,break_perc,norm,cf,sense,mask,lang,text,line,word,annotation
17871,P335438.3.1,[x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,1,none
17872,P335438.3.2,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,2,none
17873,P335438.3.3,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,3,none
17874,P335438.3.4,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,4,none
17875,P335438.3.5,x,u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,5,none
17876,P335438.3.6,(x),u,u,['x'],x,[x],['missing'],1.0,,,,,,P335438,3,6,none
17877,P335438.3.7,za]-rip,zarip[purchased]AJ,AJ,"['𒍝', '𒆗']",𒍝𒆗,[za]-rip,"['missing', 'complete']",0.5,zarip,zarpu,purchased,,,P335438,3,7,confirmation of transfer 2
17878,P335438.3.8,TI-qi₂,ilqi[purchase]V,V,"['𒋾', '𒆠']",𒋾𒆠,TI-qi₂,"['complete', 'complete']",0.0,ilqi,leqû,purchase,,,P335438,3,8,confirmation of transfer 2
17879,P335438.3.9,tu-a-ru,tuāru[revocation]'N,V,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,tu-a-ru,"['complete', 'complete', 'complete']",0.0,tuāru,târu,revocation,,,P335438,3,9,exclusion of litigation
17880,P335438.3.10,o,u,u,['o'],o,o,['complete'],0.0,,,,,,P335438,3,10,exclusion of litigation
17881,P335438.4.1,[de-e-nu],dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,dēnu,dīnu,lawsuit,,,P335438,4,1,exclusion of litigation
17882,P335438.4.2,⸢DUG₄⸣.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,⸢DUG₄⸣.DUG₄,"['damaged', 'complete']",0.25,dabābu,dabābu,litigation,,,P335438,4,2,exclusion of litigation
17883,P335438.4.3,la-aš₂-šu₂,laššu[(there) is not]V,V,"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,la-aš₂-šu₂,"['complete', 'complete', 'complete']",0.0,laššu,laššu,(there) is not,,,P335438,4,3,exclusion of litigation
17884,P335438.4.4,man-nu,mannu[whoever]'XP,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,mannu,mannu,whoever,,,P335438,4,4,penalties for litigation: contravention
17885,P335438.4.5,ša₂,ša[that]REL,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,ša,ša,that,,,P335438,4,5,penalties for litigation: contravention
17886,P335438.4.6,o,u,u,['o'],o,o,['complete'],0.0,,,,,,P335438,4,6,penalties for litigation: contravention
17887,P335438.5.1,[ina,ina[in+=in the future]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335438,5,1,penalties for litigation: contravention
17888,P335438.5.2,ur-kiš,urkiš[later]AV,AV,"['𒌨', '𒆧']",𒌨𒆧,[ur-kiš],"['missing', 'missing']",1.0,urkiš,urkiš,later,,,P335438,5,2,penalties for litigation: contravention
17889,P335438.5.3,ina,ina[in+=whenever]PRP,PRP,['𒀸'],𒀸,[ina],['missing'],1.0,ina,ina,in,,,P335438,5,3,penalties for litigation: contravention
17890,P335438.5.4,ma]-te-e-ma,matēma[ever]AV,AV,"['𒈠', '𒋼', '𒂊', '𒈠']",𒈠𒋼𒂊𒈠,[ma]-te-e-ma,"['missing', 'complete', 'complete', 'complete']",0.25,matēma,matīma,ever,,,P335438,5,4,penalties for litigation: contravention
17891,P335438.5.5,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335438,5,5,penalties for litigation: contravention
17892,P335438.5.6,{lu₂}ERIM-MEŠ,ṣābāni[people]N,N,"['𒇽', '𒂟', '𒈨𒌍']",𒇽𒂟𒈨𒌍,{LU₂}ERIM-MEŠ,"['complete', 'complete', 'complete']",0.0,ṣābāni,ṣābu,people,,,P335438,5,6,penalties for litigation: contravention
17893,P335438.5.7,šu₂-nu-te,šunūti[them//those]'DP$šunūte,IP,"['𒋙', '𒉡', '𒋼']",𒋙𒉡𒋼,šu₂-nu-te,"['complete', 'complete', 'complete']",0.0,šunūte,šunūti,those,,,P335438,5,7,penalties for litigation: contravention
17894,P335438.6.1,[lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,lū,lū,may,,,P335438,6,1,penalties for litigation: contravention
17895,P335438.6.2,DUMU]-⸢MEŠ⸣-šu₂-nu,marʾēšunu[son]N,N,"['𒌉', '𒈨𒌍', '𒋙', '𒉡']",𒌉𒈨𒌍𒋙𒉡,[DUMU]-⸢MEŠ⸣-šu₂-nu,"['missing', 'damaged', 'complete', 'complete']",0.38,marʾēšunu,māru,son,,,P335438,6,2,penalties for litigation: contravention
17896,P335438.6.3,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335438,6,3,penalties for litigation: contravention
17897,P335438.6.4,DUMU—DUMU-šu-nu,māru[son]N$mār&māru[son]N$marʾišunu,N,"['𒌉', '𒌉', '𒋗', '𒉡']",𒌉𒌉𒋗𒉡,DUMU-DUMU-šu-nu,"['complete', 'complete', 'complete', 'complete']",0.0,mār,māru,son,,,P335438,6,4,penalties for litigation: contravention
17899,P335438.7.1,[lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,[lu-u],"['missing', 'missing']",1.0,lū,lū,may,,,P335438,7,1,penalties for litigation: contravention
17900,P335438.7.2,PAB-MEŠ]-šu₂-nu,ahhēšunu[brother]N,N,"['𒉽', '𒈨𒌍', '𒋙', '𒉡']",𒉽𒈨𒌍𒋙𒉡,[PAB-MEŠ]-šu₂-nu,"['missing', 'missing', 'complete', 'complete']",0.5,ahhēšunu,ahu,brother,,,P335438,7,2,penalties for litigation: contravention
17901,P335438.7.3,lu-u,lū[may]MOD,MOD,"['𒇻', '𒌋']",𒇻𒌋,lu-u,"['complete', 'complete']",0.0,lū,lū,may,,,P335438,7,3,penalties for litigation: contravention
17902,P335438.7.4,EN—il-ki-šu₂-nu,bēlu[lord]N$bēl&ilku[state service]N$ilkišunu,N,"['𒂗', '𒅋', '𒆠', '𒋙', '𒉡']",𒂗𒅋𒆠𒋙𒉡,EN-il-ki-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,bēl,bēlu,lord,,,P335438,7,4,penalties for litigation: contravention
17904,P335438.8.1,[ša,ša[that]REL,REL,['𒊭'],𒊭,[ša],['missing'],1.0,ša,ša,that,,,P335438,8,1,penalties for litigation: contravention
17905,P335438.8.2,de]-⸢e⸣-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de]-⸢e⸣-nu,"['missing', 'damaged', 'complete']",0.5,dēnu,dīnu,lawsuit,,,P335438,8,2,penalties for litigation: contravention
17906,P335438.8.3,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,,P335438,8,3,penalties for litigation: contravention
17907,P335438.8.4,TA,issi[with]PRP,PRP,['𒋫'],𒋫,TA,['complete'],0.0,issi,išti,with,,,P335438,8,4,penalties for litigation: contravention
17908,P335438.8.5,{1}ka-da-la-ni,Kandalanu[1]PN$Kadalani,PN,"['𒁹', '𒅗', '𒁕', '𒆷', '𒉌']",𒁹𒅗𒁕𒆷𒉌,{1}ka-da-la-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,Kadalani,Kandalanu,1,PN,,P335438,8,5,penalties for litigation: contravention
17909,P335438.9.1,[u₃,u[and]CNJ,CNJ,['𒅇'],𒅇,[u₃],['missing'],1.0,u,u,and,,,P335438,9,1,penalties for litigation: contravention
17910,P335438.9.2,DUMU]-MEŠ-šu₂,marʾēšu[son]N,N,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU]-MEŠ-šu₂,"['missing', 'complete', 'complete']",0.33,marʾēšu,māru,son,,,P335438,9,2,penalties for litigation: contravention
17911,P335438.9.3,u,u[and]CNJ,CNJ,['𒌋'],𒌋,u,['complete'],0.0,u,u,and,,,P335438,9,3,penalties for litigation: contravention
17912,P335438.9.4,DUMU—DUMU-MEŠ-šu₂,māru[son]N$mār&māru[son]N$marʾēšu,N,"['𒌉', '𒌉', '𒈨𒌍', '𒋙']",𒌉𒌉𒈨𒌍𒋙,DUMU-DUMU-MEŠ-šu₂,"['complete', 'complete', 'complete', 'complete']",0.0,mār,māru,son,,,P335438,9,4,penalties for litigation: contravention
17914,P335438.9.5,PAB-MEŠ-šu₂,ahhēšu[brother]N,N,"['𒉽', '𒈨𒌍', '𒋙']",𒉽𒈨𒌍𒋙,PAB-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,ahhēšu,ahu,brother,,,P335438,9,5,penalties for litigation: contravention
17915,P335438.10.1,⸢de-e⸣-nu,dēnu[lawsuit]N,N,"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,⸢de-e⸣-nu,"['damaged', 'damaged', 'complete']",0.33,dēnu,dīnu,lawsuit,,,P335438,10,1,penalties for litigation: contravention
17916,P335438.10.2,DUG₄.DUG₄,dabābu[litigation]'N,V,"['𒅗', '𒅗']",𒅗𒅗,DUG₄.DUG₄,"['complete', 'complete']",0.0,dabābu,dabābu,litigation,,,P335438,10,2,penalties for litigation: contravention
17917,P335438.10.3,ub-ta-ʾu-u-ni,ubtaʾʾūni[seek]V,V,"['𒌒', '𒋫', '𒀪', '𒌋', '𒉌']",𒌒𒋫𒀪𒌋𒉌,ub-ta-ʾu-u-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,ubtaʾʾūni,buʾʾû,seek,,,P335438,10,3,penalties for litigation: contravention
17918,P335438.11.1,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335438,11,1,penalties for litigation: penalty
17919,P335438.11.2,MA.NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,,P335438,11,2,penalties for litigation: penalty
17920,P335438.11.3,KUG.UD,ṣarpu[silver]N,N,"['𒆬', '𒌓']",𒆬𒌓,KUG.UD,"['complete', 'complete']",0.0,ṣarpu,ṣarpu,silver,,,P335438,11,3,penalties for litigation: penalty
17921,P335438.11.4,LUH-u₂,masû[washed]AJ,AJ,"['𒈛', '𒌑']",𒈛𒌑,LUH-u₂,"['complete', 'complete']",0.0,masû,mesû,washed,,,P335438,11,4,penalties for litigation: penalty
17922,P335438.11.5,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335438,11,5,penalties for litigation: penalty
17923,P335438.11.6,MA.NA,manû[a unit of weight]N,N,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,manû,manû,a unit of weight,,,P335438,11,6,penalties for litigation: penalty
17924,P335438.11.7,KUG.GI,hurāṣu[gold]N,N,"['𒆬', '𒄀']",𒆬𒄀,KUG.GI,"['complete', 'complete']",0.0,hurāṣu,hurāṣu,gold,,,P335438,11,7,penalties for litigation: penalty
17925,P335438.12.1,sak-ru,sakru[refined]AJ,AJ,"['𒊕', '𒊒']",𒊕𒊒,sak-ru,"['complete', 'complete']",0.0,sakru,sakru,refined,,,P335438,12,1,penalties for litigation: penalty
17926,P335438.12.2,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335438,12,2,penalties for litigation: penalty
17927,P335438.12.3,bur-ki,burki[lap]N,N,"['𒁓', '𒆠']",𒁓𒆠,bur-ki,"['complete', 'complete']",0.0,burki,burku,lap,,,P335438,12,3,penalties for litigation: penalty
17928,P335438.12.4,{d}IM,Adad[1]DN,DN,"['𒀭', '𒅎']",𒀭𒅎,{d}IM,"['complete', 'complete']",0.0,Adad,Adad,1,DN,,P335438,12,4,penalties for litigation: penalty
17929,P335438.12.5,a-šib,āšib[residing]AJ,AJ,"['𒀀', '𒈨']",𒀀𒈨,a-šib,"['complete', 'complete']",0.0,āšib,āšibu,residing,,,P335438,12,5,penalties for litigation: penalty
17930,P335438.12.6,{uru}BAD₃—{d}BE,Dur-Illil[1]GN$,GN,"['𒌷', '𒂦', '𒀭', '𒁁']",𒌷𒂦𒀭𒁁,{URU}BAD₃-{d}BE,"['complete', 'complete', 'complete', 'complete']",0.0,Dur-Illil,Dur-Illil,1,GN,,P335438,12,6,penalties for litigation: penalty
17931,P335438.13.1,i-šak-kan,išakkan[place]V,V,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,i-šak-kan,"['complete', 'complete', 'complete']",0.0,išakkan,šakānu,place,,,P335438,13,1,penalties for litigation: penalty
17932,P335438.13.2,01,n,n,['𒁹'],𒁹,01,['complete'],0.0,,,,NUMBER,,P335438,13,2,penalties for litigation: penalty
17933,P335438.13.3,GU₂.UN,biltu[a unit of weight]N,N,"['𒄘', '𒌦']",𒄘𒌦,GU₂.UN,"['complete', 'complete']",0.0,biltu,biltu,a unit of weight,,,P335438,13,3,penalties for litigation: penalty
17934,P335438.13.4,AN.NA,annuku[tin]N,N,"['𒀭', '𒈾']",𒀭𒈾,AN.NA,"['complete', 'complete']",0.0,annuku,annaku,tin,,,P335438,13,4,penalties for litigation: penalty
17935,P335438.13.5,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335438,13,5,penalties for litigation: penalty
17936,P335438.14.1,{lu₂}GAL—KAŠ.LUL,rabû[big one]N$rab&šāqû[cupbearer]N$šāqê,N,"['𒇽', '𒃲', '𒁉', '𒈜']",𒇽𒃲𒁉𒈜,{LU₂}GAL-KAŠ.LUL,"['complete', 'complete', 'complete', 'complete']",0.0,rab,rabû,big one,,,P335438,14,1,penalties for litigation: penalty
17938,P335438.14.2,SUM-an,iddan[pay]V,V,"['𒋧', '𒀭']",𒋧𒀭,SUM-an,"['complete', 'complete']",0.0,iddan,tadānu,pay,,,P335438,14,2,penalties for litigation: penalty
17939,P335438.14.3,kas-pu,kaspu[money]N,N,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,kaspu,kaspu,money,,,P335438,14,3,penalties for litigation: penalty
17940,P335438.14.4,a-na,ana[to+=tenfold]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335438,14,4,penalties for litigation: penalty
17941,P335438.14.5,10-MEŠ,ešrāti[tenfold]AV,AV,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,ešrāti,ešriātu,tenfold,,,P335438,14,5,penalties for litigation: penalty
17942,P335438.14.6,o,u,u,['o'],o,o,['complete'],0.0,,,,,,P335438,14,6,penalties for litigation: penalty
17943,P335438.15.1,a-na,ana[to]PRP,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,ana,ana,to,,,P335438,15,1,penalties for litigation: penalty
17944,P335438.15.2,EN-MEŠ-šu₂,bēlēšu[owner]N,N,"['𒂗', '𒈨𒌍', '𒋙']",𒂗𒈨𒌍𒋙,EN-MEŠ-šu₂,"['complete', 'complete', 'complete']",0.0,bēlēšu,bēlu,owner,,,P335438,15,2,penalties for litigation: penalty
17945,P335438.15.3,GUR-ra,+târu[turn//return]V'V$utâra,V,"['𒄥', '𒊏']",𒄥𒊏,GUR-ra,"['complete', 'complete']",0.0,utâra,târu,return,,,P335438,15,3,penalties for litigation: penalty
17946,P335438.15.4,ina,ina[in]PRP,PRP,['𒀸'],𒀸,ina,['complete'],0.0,ina,ina,in,,,P335438,15,4,penalties for litigation: penalty
