Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
10975,P336931.3.1,%akk-x-neoass:{1}x+x=,{1}x+[x,"['𒁹', 'X', 'X']",𒁹XX,{1}x+[x],"['complete', 'complete', 'missing']",0.33,,P336931,3,1,,none
10976,P336931.3.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,2,,none
10977,P336931.3.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,3,,none
10978,P336931.3.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,4,,none
10979,P336931.3.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,5,,none
10980,P336931.3.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,6,,none
10981,P336931.3.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,7,,none
10982,P336931.3.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,3,8,,none
10983,P336931.3.9,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336931,3,9,,none
10984,P336931.4.1,%akk-x-neoass:u₂-piš-ma=,u₂-⸢piš-ma⸣,"['𒌑', '𒄫', '𒈠']",𒌑𒄫𒈠,u₂-⸢piš-ma⸣,"['complete', 'damaged', 'damaged']",0.33,,P336931,4,1,,initiation of transaction
10985,P336931.4.2,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336931,4,2,,initiation of transaction
10986,P336931.4.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,4,3,,initiation of transaction
10987,P336931.4.4,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,4,4,,initiation of transaction
10988,P336931.4.5,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,4,5,,initiation of transaction
10989,P336931.4.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336931,4,6,,initiation of transaction
10990,P336931.4.7,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336931,4,7,,initiation of transaction
10991,P336931.5.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336931,5,1,,price
