Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
4488,P336908.10.1,%akk-x-neoass:{1}BE.BE-a-dur₂=,{1}BE.BE-⸢a⸣-dur₂,"['𒁹', '𒁁', '𒁁', '𒀀', '𒂉']",𒁹𒁁𒁁𒀀𒂉,{1}BE.BE-⸢a⸣-dur₂,"['complete', 'complete', 'complete', 'damaged', 'complete']",0.1,,P336908,10,1,,initiation of transaction
4489,P336908.13.1,%akk-x-neoass:tu-a-ru=,[tu-a-ru,"['𒌅', '𒀀', '𒊒']",𒌅𒀀𒊒,[tu-a-ru],"['missing', 'missing', 'missing']",1.0,,P336908,13,1,,exclusion of litigation
4490,P336908.13.2,%akk-x-neoass:de-e-nu=,de-e-nu],"['𒁲', '𒂊', '𒉡']",𒁲𒂊𒉡,[de-e-nu],"['missing', 'missing', 'missing']",1.0,,P336908,13,2,,exclusion of litigation
4491,P336908.14.1,%akk-x-neoass:DUG₄.DUG₄=,[DUG₄.DUG₄],"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,P336908,14,1,,exclusion of litigation
4492,P336908.14.2,%akk-x-neoass:la-aš₂-šu₂=,⸢la⸣-aš₂-[šu₂],"['𒆷', '𒀾', '𒋙']",𒆷𒀾𒋙,⸢la⸣-aš₂-[šu₂],"['damaged', 'complete', 'missing']",0.5,,P336908,14,2,,exclusion of litigation
4493,P336908.15.1,%akk-x-neoass:man-nu=,[man-nu,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,[man-nu],"['missing', 'missing']",1.0,,P336908,15,1,,penalties for litigation: contravention
4494,P336908.15.2,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P336908,15,2,,penalties for litigation: contravention
4495,P336908.15.3,%akk-x-neoass:ina=,ina],['𒀸'],𒀸,[ina],['missing'],1.0,,P336908,15,3,,penalties for litigation: contravention
4496,P336908.15.4,%akk-x-neoass:ur-kiš=,⸢ur⸣-kiš,"['𒌨', '𒆧']",𒌨𒆧,⸢ur⸣-kiš,"['damaged', 'complete']",0.25,,P336908,15,4,,penalties for litigation: contravention
4497,P336908.16.1,%akk-x-neoass:i-na=,[i-na,"['𒄿', '𒈾']",𒄿𒈾,[i-na],"['missing', 'missing']",1.0,,P336908,16,1,,penalties for litigation: contravention
4498,P336908.16.2,%akk-x-neoass:ma-te-ma=,ma-te-ma],"['𒈠', '𒋼', '𒈠']",𒈠𒋼𒈠,[ma-te-ma],"['missing', 'missing', 'missing']",1.0,,P336908,16,2,,penalties for litigation: contravention
4499,P336908.17.1,%akk-x-neoass:i-bal-ka-tu-ni=,i-bal-ka-tu-ni,"['𒄿', '𒁄', '𒅗', '𒌅', '𒉌']",𒄿𒁄𒅗𒌅𒉌,i-bal-ka-tu-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336908,17,1,,penalties for litigation: contravention
4500,P336908.18.1,%akk-x-neoass:02=,02,['0₂'],0₂,02,['complete'],0.0,,P336908,18,1,,penalties for litigation: penalty
4501,P336908.18.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336908,18,2,,penalties for litigation: penalty
4502,P336908.18.3,%akk-x-neoass:KU₃.BABBAR-MEŠ=,KU₃.BABBAR-MEŠ,"['𒆬', '𒌓', '𒈨𒌍']",𒆬𒌓𒈨𒌍,KU₃.BABBAR-MEŠ,"['complete', 'complete', 'complete']",0.0,,P336908,18,3,,penalties for litigation: penalty
4503,P336908.19.1,%akk-x-neoass:i-dan-na=,i-dan-na,"['𒄿', '𒆗', '𒈾']",𒄿𒆗𒈾,i-dan-na,"['complete', 'complete', 'complete']",0.0,,P336908,19,1,,penalties for litigation: penalty
4504,P336908.19.2,%akk-x-neoass:{LU₂}ARAD-šu=,{lu₂}ARAD-⸢šu⸣,"['𒇽', '𒀴', '𒋗']",𒇽𒀴𒋗,{LU₂}ARAD-⸢šu⸣,"['complete', 'complete', 'damaged']",0.17,,P336908,19,2,,penalties for litigation: penalty
4505,P336908.20.1,%akk-x-neoass:i-pa-ṭar=,i-pa-ṭar,"['𒄿', '𒉺', '𒋻']",𒄿𒉺𒋻,i-pa-ṭar,"['complete', 'complete', 'complete']",0.0,,P336908,20,1,,penalties for litigation: penalty
4506,P336908.21.1,%akk-x-neoass:IGI=,⸢IGI,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P336908,21,1,,witness
4507,P336908.21.2,%akk-x-neoass:{1}x=,{1}x,"['𒁹', 'X']",𒁹X,{⸢1⸣}x,"['damaged', 'complete']",0.25,,P336908,21,2,,witness
4508,P336908.21.3,%akk-x-neoass:x=,x,['X'],X,x,['complete'],0.0,,P336908,21,3,,witness
4509,P336908.21.4,%akk-x-neoass:{LU₂}SIMUG=,{lu₂}SIMUG,"['𒇽', '𒌣']",𒇽𒌣,{LU₂}SIMUG,"['complete', 'complete']",0.0,,P336908,21,4,,witness
4510,P336908.22.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336908,22,1,,witness
4511,P336908.22.2,%akk-x-neoass:{1}x+x=,{1}x+[x,"['𒁹', 'X', 'X']",𒁹XX,{⸢1⸣}x+[x],"['damaged', 'complete', 'missing']",0.5,,P336908,22,2,,witness
4512,P336908.22.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336908,22,3,,witness
4513,P336908.22.4,%akk-x-neoass:x-an-ni=,x]-an-ni,"['X', '𒀭', '𒉌']",X𒀭𒉌,[x]-an-ni,"['missing', 'complete', 'complete']",0.33,,P336908,22,4,,witness
4514,P336908.23.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336908,23,1,,witness
4515,P336908.23.2,%akk-x-neoass:{1}DUG₄.DUG₄-bi-e=,{1}DUG₄.DUG₄-bi-e,"['𒁹', '𒅗', '𒅗', '𒁉', '𒂊']",𒁹𒅗𒅗𒁉𒂊,{1}DUG₄.DUG₄-bi-e,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P336908,23,2,,witness
4516,P336908.24.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336908,24,1,,witness
4517,P336908.24.2,%akk-x-neoass:{1}iš-man-ni-aš-šur=,{1}iš-⸢man-ni⸣-aš-šur,"['𒁹', '𒅖', '𒌋𒌋', '𒉌', '𒀸', '𒋩']",𒁹𒅖𒌋𒌋𒉌𒀸𒋩,{1}iš-⸢man-ni⸣-aš-šur,"['complete', 'complete', 'damaged', 'damaged', 'complete', 'complete']",0.17,,P336908,24,2,,witness
4518,P336908.25.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336908,25,1,,witness
4519,P336908.25.2,%akk-x-neoass:{1}NUMUN-SUM-na=,{1}NUMUN-SUM-⸢na⸣,"['𒁹', '𒆰', '𒋧', '𒈾']",𒁹𒆰𒋧𒈾,{1}NUMUN-SUM-⸢na⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,P336908,25,2,,witness
4520,P336908.26.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336908,26,1,,witness
4521,P336908.26.2,%akk-x-neoass:{1}PAB-SUM-na=,{1}PAB-⸢SUM⸣-na,"['𒁹', '𒉽', '𒋧', '𒈾']",𒁹𒉽𒋧𒈾,{1}PAB-⸢SUM⸣-na,"['complete', 'complete', 'damaged', 'complete']",0.12,,P336908,26,2,,witness
4522,P336908.27.1,%akk-x-neoass:{ITI}AB=,{iti}AB,"['𒌗', '𒀊']",𒌗𒀊,{ITI}AB,"['complete', 'complete']",0.0,,P336908,27,1,,date
4523,P336908.27.2,%akk-x-neoass:UD-x-KAM₂=,UD-[x-KAM₂],"['𒌓', 'X', '𒆚']",𒌓X𒆚,UD-[x-KAM₂],"['complete', 'missing', 'missing']",0.67,,P336908,27,2,,date
4524,P336908.28.1,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P336908,28,1,,date
4525,P336908.28.2,%akk-x-neoass:{1}U.GUR-PAB-ir=,{1}U.GUR-⸢PAB⸣-[ir],"['𒁹', '𒌋', '𒄥', '𒉽', '𒅕']",𒁹𒌋𒄥𒉽𒅕,{1}U.GUR-⸢PAB⸣-[ir],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,,P336908,28,2,,date
